city_name,country_code,region,population,upd_date,lat,lon
Feira de Santana,BR,America/Bahia,481911,2017-06-05,-12.26667,-38.966671
Eunapolis,BR,America/Bahia,114275,2017-03-23,-16.377501,-39.58028
Esmeraldas,BR,America/Sao_Paulo,103206,2012-08-03,-19.762501,-44.313889
Embu,BR,America/Sao_Paulo,221733,2012-08-03,-23.64889,-46.852219
Duque de Caxias,BR,America/Sao_Paulo,818329,2014-11-03,-22.785561,-43.311668
Dourados,BR,America/Campo_Grande,162202,2014-01-08,-22.221109,-54.805561
Divinopolis,BR,America/Sao_Paulo,193832,2015-06-20,-20.143551,-44.890652
Diadema,BR,America/Sao_Paulo,390633,2012-09-27,-23.68611,-46.62278
Curitiba,BR,America/Sao_Paulo,1718421,2019-09-05,-25.42778,-49.27306
Cuiaba,BR,America/Cuiaba,521934,2010-01-21,-15.59611,-56.096668
Cubatao,BR,America/Sao_Paulo,118410,2012-08-03,-23.895,-46.425282
Criciuma,BR,America/Sao_Paulo,161954,2017-02-26,-28.6775,-49.36972
Cotia,BR,America/Sao_Paulo,174828,2012-03-10,-23.603889,-46.91917
Coronel Fabriciano,BR,America/Sao_Paulo,100916,2012-08-03,-19.51861,-42.628891
Contagem,BR,America/Sao_Paulo,627123,2012-08-03,-19.931669,-44.053612
Conselheiro Lafaiete,BR,America/Sao_Paulo,111596,2012-08-03,-20.66028,-43.78611
Colombo,BR,America/Sao_Paulo,217000,2012-03-10,-25.29167,-49.224171
Colatina,BR,America/Sao_Paulo,101190,2012-08-03,-19.53944,-40.630562
Chapeco,BR,America/Sao_Paulo,160157,2012-08-03,-27.09639,-52.618328
Caxias do Sul,BR,America/Sao_Paulo,381270,2012-08-03,-29.16806,-51.17944
Catanduva,BR,America/Sao_Paulo,109612,2012-08-03,-21.137779,-48.972778
Cascavel,BR,America/Sao_Paulo,257172,2012-08-03,-24.95583,-53.45528
Carapicuiba,BR,America/Sao_Paulo,361112,2013-07-09,-23.52272,-46.834999
Canoas,BR,America/Sao_Paulo,328291,2012-08-03,-29.91778,-51.183609
Campos dos Goytacazes,BR,America/Sao_Paulo,387417,2016-11-28,-21.75227,-41.330441
Campo Grande,BR,America/Campo_Grande,729151,2019-09-05,-20.44278,-54.646389
Campinas,BR,America/Sao_Paulo,1031554,2019-09-05,-22.90556,-47.060829
Camacari,BR,America/Bahia,188758,2015-05-23,-12.6975,-38.324169
Cachoeiro de Itapemirim,BR,America/Sao_Paulo,187019,2020-03-15,-20.84889,-41.112782
Cachoeirinha,BR,America/Sao_Paulo,121084,2012-08-03,-29.951111,-51.093891
Cabo Frio,BR,America/Sao_Paulo,108239,2020-03-21,-22.887171,-42.026218
Brasilia,BR,America/Sao_Paulo,2207718,2019-09-05,-15.77972,-47.929722
Braganca Paulista,BR,America/Sao_Paulo,125096,2015-06-20,-22.9527,-46.544182
Botucatu,BR,America/Sao_Paulo,113862,2012-03-10,-22.88583,-48.445
Blumenau,BR,America/Sao_Paulo,293949,2012-03-10,-26.919439,-49.066109
Birigui,BR,America/Sao_Paulo,102277,2012-08-03,-21.28861,-50.34
Betim,BR,America/Sao_Paulo,384000,2012-08-03,-19.967779,-44.19833
Belo Horizonte,BR,America/Sao_Paulo,2373224,2019-09-05,-19.92083,-43.937778
Belford Roxo,BR,America/Sao_Paulo,466096,2012-08-03,-22.76417,-43.399441
Bauru,BR,America/Sao_Paulo,335024,2021-07-01,-22.31472,-49.060558
Barueri,BR,America/Sao_Paulo,251994,2012-08-03,-23.510559,-46.87611
Barretos,BR,America/Sao_Paulo,101220,2012-08-03,-20.55722,-48.56778
Barreiras,BR,America/Bahia,158292,2012-08-03,-12.15278,-44.990002
Barra Mansa,BR,America/Sao_Paulo,164052,2013-04-21,-22.54417,-44.171391
Barbacena,BR,America/Sao_Paulo,122211,2012-08-03,-21.22583,-43.773609
Atibaia,BR,America/Sao_Paulo,110968,2017-09-02,-23.11694,-46.550282
Assis,BR,America/Sao_Paulo,101597,2016-03-07,-22.661671,-50.41222
Araucaria,BR,America/Sao_Paulo,111302,2012-08-03,-25.59306,-49.410278
Araruama,BR,America/Sao_Paulo,109637,2012-08-03,-22.87278,-42.34306
Araras,BR,America/Sao_Paulo,107463,2012-08-03,-22.356939,-47.384171
Araraquara,BR,America/Sao_Paulo,168468,2013-12-01,-21.794439,-48.17556
Aracatuba,BR,America/Sao_Paulo,170024,2016-10-13,-21.208891,-50.432781
Aracaju,BR,America/Maceio,490175,2019-09-05,-10.91111,-37.071671
Apucarana,BR,America/Sao_Paulo,107085,2012-08-03,-23.550831,-51.460831
Angra dos Reis,BR,America/Sao_Paulo,153635,2012-03-10,-23.00667,-44.318062
Anapolis,BR,America/Sao_Paulo,319587,2012-08-03,-16.32667,-48.952782
Americana,BR,America/Sao_Paulo,196022,2012-08-03,-22.73917,-47.33139
Alagoinhas,BR,America/Bahia,122688,2012-08-03,-12.13556,-38.41917
Guaiba,BR,America/Sao_Paulo,101024,2012-08-03,-30.11389,-51.325001
Palmas,BR,America/Araguaina,196272,2013-10-22,-10.16745,-48.32766
Rio Branco,BR,America/Rio_Branco,257642,2012-08-03,-9.97472,-67.809998
Porto Velho,BR,America/Porto_Velho,306180,2012-08-03,-8.76194,-63.903889
Manaus,BR,America/Manaus,1598210,2021-08-08,-3.1019399,-60.025002
Boa Vista,BR,America/Boa_Vista,235150,2017-07-06,2.81972,-60.673328
Ji Parana,BR,America/Porto_Velho,107697,2013-05-30,-10.88528,-61.951672
Aparecida de Goiania,BR,America/Sao_Paulo,510770,2012-08-03,-16.82333,-49.243889
Jaboatao dos Guararapes,BR,America/Recife,630008,2012-03-10,-8.1127796,-35.014721
Lauro de Freitas,BR,America/Bahia,141280,2012-08-03,-12.89444,-38.327221
Parauapebas,BR,America/Belem,196259,2019-07-21,-6.0675001,-49.902222
Pinhais,BR,America/Sao_Paulo,117000,2012-08-03,-25.444719,-49.192501
Simoes Filho,BR,America/Bahia,116662,2012-08-03,-12.78444,-38.403889
Sinop,BR,America/Cuiaba,116013,2013-01-09,-11.86417,-55.502499
Planaltina,BR,America/Sao_Paulo,189412,2019-08-08,-15.61791,-47.648739
Alvorada,BR,America/Sao_Paulo,209213,2020-11-18,29.9904,-51.078098
Nassau,BS,America/Nassau,227940,2019-09-05,25.058229,-77.343063
Gaborone,BW,Africa/Gaborone,208411,2019-09-05,-24.65451,25.90859
Vitebsk,BY,Europe/Minsk,342700,2018-10-27,55.190399,30.204901
Salihorsk,BY,Europe/Minsk,101614,2015-11-11,52.787601,27.5415
Pinsk,BY,Europe/Minsk,130777,2018-10-26,52.122898,26.0951
Orsha,BY,Europe/Minsk,125347,2018-10-27,54.508099,30.4172
Navapolatsk,BY,Europe/Minsk,100885,2012-02-28,55.531799,28.5987
Minsk,BY,Europe/Minsk,1742124,2019-09-05,53.900002,27.566669
Mazyr,BY,Europe/Minsk,112137,2018-10-26,52.0495,29.2456
Maladziecna,BY,Europe/Minsk,101300,2021-07-30,54.3167,26.854
Mahilyow,BY,Europe/Minsk,369200,2017-12-04,53.916801,30.3449
Hrodna,BY,Europe/Minsk,317365,2019-09-05,53.6884,23.8258
Homyel',BY,Europe/Minsk,480951,2019-09-05,52.434502,30.975401
Brest,BY,Europe/Minsk,300715,2017-05-07,52.097549,23.68775
Barysaw,BY,Europe/Minsk,143919,2018-02-27,54.227901,28.504999
Baranovichi,BY,Europe/Minsk,168772,2018-10-26,53.132702,26.013901
Babruysk,BY,Europe/Minsk,220517,2012-01-18,53.138401,29.221399
Abbotsford,CA,America/Vancouver,151683,2019-02-26,49.05798,-122.25257
Barrie,CA,America/Toronto,182041,2013-09-22,44.400108,-79.666344
Brampton,CA,America/Toronto,433806,2010-09-22,43.683411,-79.766327
Burlington,CA,America/Toronto,164415,2010-09-22,43.386211,-79.837128
Burnaby,CA,America/Vancouver,202799,2019-02-26,49.266361,-122.95263
Calgary,CA,America/Edmonton,1019942,2019-09-05,51.05011,-114.08529
Cambridge,CA,America/Toronto,120372,2010-04-28,43.3601,-80.312691
Coquitlam,CA,America/Vancouver,140000,2019-04-16,49.284599,-122.78217
Dartmouth,CA,America/Halifax,101343,2010-09-22,44.671341,-63.57719
Delta,CA,America/Vancouver,101668,2019-02-26,49.14399,-122.9068
Edmonton,CA,America/Edmonton,712391,2021-07-25,53.55014,-113.46871
Gatineau,CA,America/Toronto,242124,2021-08-01,45.47723,-75.701637
Greater Sudbury,CA,America/Toronto,157857,2014-05-12,46.490002,-80.990013
Guelph,CA,America/Toronto,115760,2019-06-10,43.54594,-80.255989
Hamilton,CA,America/Toronto,519949,2019-09-05,43.250111,-79.849632
Kelowna,CA,America/Vancouver,125109,2019-02-26,49.883072,-119.48568
Kingston,CA,America/Toronto,114195,2014-05-11,44.229759,-76.48098
Kitchener,CA,America/Toronto,233700,2019-09-05,43.425369,-80.5112
Laval,CA,America/Toronto,376845,2019-09-05,45.56995,-73.692001
London,CA,America/Toronto,346765,2012-08-19,42.983391,-81.23304
Longueuil,CA,America/Toronto,229330,2019-09-05,45.531212,-73.518059
Markham,CA,America/Toronto,261573,2011-12-30,43.866821,-79.266296
Milton,CA,America/Toronto,101715,2019-09-05,43.516811,-79.882942
Mississauga,CA,America/Toronto,668549,2012-07-01,43.578899,-79.658302
Moncton,CA,America/Moncton,108620,2019-08-08,46.09454,-64.796501
Montreal,CA,America/Toronto,1600000,2019-02-25,45.508839,-73.587807
Nepean,CA,America/Toronto,180000,2019-09-26,45.336189,-75.722504
Oakville,CA,America/Toronto,165697,2012-01-15,43.450111,-79.682922
Oshawa,CA,America/Toronto,308875,2019-08-08,43.90012,-78.849571
Ottawa,CA,America/Toronto,812129,2019-09-05,45.411171,-75.69812
Regina,CA,America/Regina,176183,2019-09-05,50.450081,-104.6178
Richmond,CA,America/Vancouver,182000,2019-02-26,49.170029,-123.13683
Richmond Hill,CA,America/Toronto,185541,2018-01-20,43.871109,-79.437248
Saguenay,CA,America/Toronto,143692,2016-06-22,48.416752,-71.065727
Saskatoon,CA,America/Regina,198958,2019-09-05,52.132381,-106.66892
Sherbrooke,CA,America/Toronto,129447,2019-09-05,45.400082,-71.899078
St. Catharines,CA,America/Toronto,131989,2021-02-20,43.171261,-79.242668
Surrey,CA,America/Vancouver,394976,2019-02-26,49.10635,-122.82509
Toronto,CA,America/Toronto,2600000,2019-09-05,43.700111,-79.416298
Trois-Rivieres,CA,America/Toronto,119693,2020-11-01,46.34515,-72.547699
Vancouver,CA,America/Vancouver,600000,2019-09-05,49.24966,-123.11934
Vaughan,CA,America/Toronto,238866,2021-08-08,43.836102,-79.498268
Victoria,CA,America/Vancouver,289625,2021-08-08,48.435902,-123.35155
Windsor,CA,America/Toronto,278013,2021-08-08,42.300079,-83.016541
Winnipeg,CA,America/Winnipeg,632063,2019-09-05,49.884399,-97.147041
Halifax,CA,America/Halifax,359111,2019-09-23,44.6464,-63.57291
Quebec,CA,America/Toronto,528595,2021-07-25,46.812279,-71.214539
Levis,CA,America/Toronto,126396,2021-07-27,46.803261,-71.177933
Sydney,CA,America/Glace_Bay,105968,2019-09-19,46.135101,-60.183102
Okanagan,CA,America/Vancouver,297601,2012-01-17,50.363861,-119.34997
Ladner,CA,America/Vancouver,200000,2019-02-26,49.089378,-123.08241
Uvira,CD,Africa/Lubumbashi,170391,2012-12-05,-3.39534,29.137791
Tshikapa,CD,Africa/Lubumbashi,267462,2016-11-28,-6.4162102,20.79995
Mwene-Ditu,CD,Africa/Lubumbashi,189177,2016-11-22,-7.0090599,23.45278
Mbuji-Mayi,CD,Africa/Lubumbashi,874761,2012-06-11,-6.1360302,23.58979
Kisangani,CD,Africa/Lubumbashi,539158,2016-11-22,.51528001,25.19099
Kindu,CD,Africa/Lubumbashi,135698,2013-02-08,-2.9437301,25.922371
Kananga,CD,Africa/Lubumbashi,463546,2016-12-31,-5.8962402,22.41659
Kalemie,CD,Africa/Lubumbashi,146974,2016-11-28,-5.9474902,29.19471
Isiro,CD,Africa/Lubumbashi,127076,2019-02-28,2.77391,27.61603
Ilebo,CD,Africa/Lubumbashi,107093,2017-07-10,-4.33111,20.58638
Goma,CD,Africa/Lubumbashi,144124,2012-12-05,-1.67409,29.228451
Gandajika,CD,Africa/Lubumbashi,154425,2020-12-15,-6.7450399,23.953279
Butembo,CD,Africa/Lubumbashi,154621,2013-01-02,.14163999,29.29117
Bukavu,CD,Africa/Lubumbashi,225389,2015-05-25,-2.4907701,28.84281
Beni,CD,Africa/Lubumbashi,232000,2018-08-24,.49112999,29.473061
Lubumbashi,CD,Africa/Lubumbashi,1373770,2019-09-05,-11.66089,27.47938
Likasi,CD,Africa/Lubumbashi,422414,2016-11-28,-10.98303,26.7384
Kolwezi,CD,Africa/Lubumbashi,418000,2016-11-28,-10.71484,25.46674
Mbandaka,CD,Africa/Kinshasa,184185,2016-12-30,.04865,18.26034
Matadi,CD,Africa/Kinshasa,180109,2019-09-05,-5.8386102,13.46306
Kinshasa,CD,Africa/Kinshasa,7785965,2020-05-28,-4.32758,15.31357
Kikwit,CD,Africa/Kinshasa,186991,2017-07-10,-5.0409799,18.816191
Gemena,CD,Africa/Kinshasa,117639,2012-04-05,3.25651,19.772341
Boma,CD,Africa/Kinshasa,162521,2019-02-28,-5.8509798,13.05364
Bandundu,CD,Africa/Kinshasa,118211,2016-11-22,-3.31687,17.38063
Masina,CD,Africa/Kinshasa,485167,2007-05-31,-4.3836098,15.39139
Bimbo,CF,Africa/Bangui,129655,2016-06-22,4.2567101,18.415831
Bangui,CF,Africa/Bangui,542393,2016-06-22,4.3612199,18.55496
Pointe-Noire,CG,Africa/Brazzaville,659084,2019-01-09,-4.7760901,11.86352
Dolisie,CG,Africa/Brazzaville,103894,2013-04-22,-4.1983399,12.66664
Brazzaville,CG,Africa/Brazzaville,1284609,2012-04-25,-4.26613,15.28318
Zurich,CH,Europe/Zurich,341730,2019-09-05,47.366669,8.5500002
Lausanne,CH,Europe/Zurich,139111,2020-09-28,46.515999,6.6328201
Geneve,CH,Europe/Zurich,183981,2019-09-05,46.202221,6.14569
Bern,CH,Europe/Zurich,121631,2019-09-18,46.94809,7.4474401
Basel,CH,Europe/Zurich,164488,2020-03-21,47.558392,7.5732698
Yamoussoukro,CI,Africa/Abidjan,194530,2019-09-05,6.82055,-5.2767401
San-Pedro,CI,Africa/Abidjan,196751,2019-02-26,4.7485099,-6.6363001
Man,CI,Africa/Abidjan,139341,2012-01-17,7.4125099,-7.5538301
Korhogo,CI,Africa/Abidjan,167359,2017-12-28,9.4580297,-5.6296101
Gagnoa,CI,Africa/Abidjan,123184,2016-05-18,6.1319299,-5.9506001
Divo,CI,Africa/Abidjan,127867,2016-05-18,5.8373899,-5.3572302
Daloa,CI,Africa/Abidjan,215652,2016-05-18,6.8773499,-6.4502201
Bouake,CI,Africa/Abidjan,567481,2020-06-10,7.69385,-5.0303102
Anyama,CI,Africa/Abidjan,100653,2016-12-03,5.4946198,-4.0518298
Abobo,CI,Africa/Abidjan,900000,2019-02-26,5.4161301,-4.0159001
Abidjan,CI,Africa/Abidjan,3677115,2020-07-02,5.3544402,-4.0016699
Abengourou,CI,Africa/Abidjan,104020,2016-05-21,6.7297201,-3.4963901
Vina del Mar,CL,America/Santiago,294551,2021-08-08,-33.02457,-71.551826
Valparaiso,CL,America/Santiago,282448,2019-09-05,-33.035999,-71.629631
Valdivia,CL,America/Santiago,133419,2019-09-05,-39.81422,-73.245888
Temuco,CL,America/Santiago,238129,2013-01-11,-38.739651,-72.598419
Talcahuano,CL,America/Santiago,252968,2019-09-05,-36.724941,-73.116837
Talca,CL,America/Santiago,197479,2019-09-05,-35.426399,-71.655418
Santiago,CL,America/Santiago,4837295,2020-05-28,-33.45694,-70.64827
San Bernardo,CL,America/Santiago,249858,2018-04-09,-33.592171,-70.6996
Rancagua,CL,America/Santiago,212695,2012-05-03,-34.17083,-70.744438
Quilpue,CL,America/Santiago,130263,2018-02-06,-33.04752,-71.44249
Punta Arenas,CL,America/Punta_Arenas,117430,2019-09-05,-53.154831,-70.911293
Puerto Montt,CL,America/Santiago,160054,2021-08-01,-41.469299,-72.942368
Puente Alto,CL,America/Santiago,510417,2018-02-06,-33.611691,-70.575768
Osorno,CL,America/Santiago,135773,2021-05-13,-40.573952,-73.133476
Los Angeles,CL,America/Santiago,125430,2020-06-10,-37.46973,-72.353661
La Serena,CL,America/Santiago,154521,2013-01-11,-29.90453,-71.24894
Iquique,CL,America/Santiago,227499,2018-02-28,-20.213261,-70.150269
Curico,CL,America/Santiago,102438,2018-02-06,-34.982792,-71.239433
Coquimbo,CL,America/Santiago,161317,2018-02-06,-29.95332,-71.33947
Copiapo,CL,America/Santiago,129280,2013-01-11,-27.366791,-70.331398
Concepcion,CL,America/Santiago,215413,2019-09-05,-36.826988,-73.049767
Chillan,CL,America/Santiago,150396,2018-11-28,-36.60664,-72.103439
Calama,CL,America/Santiago,143084,2018-02-06,-22.456671,-68.923714
Arica,CL,America/Santiago,185999,2012-12-05,-18.4746,-70.29792
Antofagasta,CL,America/Santiago,309832,2021-08-02,-23.652361,-70.395401
La Pintana,CL,America/Santiago,201178,2012-05-03,-33.583309,-70.634193
Lo Prado,CL,America/Santiago,104316,2012-05-03,-33.444302,-70.725517
Yaounde,CM,Africa/Douala,1299369,2019-09-05,3.8666699,11.51667
Nkongsamba,CM,Africa/Douala,117063,2012-01-16,4.9547,9.9404001
Ngaoundere,CM,Africa/Douala,231357,2013-10-22,7.3276501,13.58472
Mokolo,CM,Africa/Douala,275239,2014-06-04,10.74244,13.80227
Mbouda,CM,Africa/Douala,111320,2014-06-04,5.6261101,10.25421
Maroua,CM,Africa/Douala,319941,2012-01-16,10.59095,14.31593
Loum,CM,Africa/Douala,177429,2012-01-16,4.7182002,9.7350998
Kumba,CM,Africa/Douala,144413,2012-01-16,4.6363001,9.4469004
Kousseri,CM,Africa/Douala,435547,2020-06-10,12.07689,15.03063
Garoua,CM,Africa/Douala,436899,2014-01-08,9.3014297,13.39771
Edea,CM,Africa/Douala,203149,2012-01-16,3.8,10.13333
Douala,CM,Africa/Douala,1338082,2019-09-05,4.0482702,9.7042799
Bertoua,CM,Africa/Douala,218111,2012-04-07,4.57728,13.68459
Bamenda,CM,Africa/Douala,393835,2014-06-04,5.9597001,10.14597
Bafoussam,CM,Africa/Douala,290768,2013-09-05,5.4777498,10.41759
Lhasa,CN,Asia/Shanghai,118721,2017-07-21,29.65,91.099998
Kashgar,CN,Asia/Urumqi,274717,2017-07-21,39.470661,75.98951
Jiayuguan,CN,Asia/Shanghai,122396,2014-08-20,39.811211,98.286179
Hotan,CN,Asia/Urumqi,114000,2014-04-30,37.107498,79.935478
Xinyuan,CN,Asia/Urumqi,300000,2017-09-07,43.426491,83.249588
Urumqi,CN,Asia/Urumqi,3029372,2017-07-21,43.800961,87.600456
Turpan,CN,Asia/Urumqi,254900,2019-09-05,42.947689,89.178864
Shihezi,CN,Asia/Urumqi,572772,2017-06-25,44.302299,86.036942
Qapqal,CN,Asia/Urumqi,160000,2018-12-06,43.801941,81.087219
Korla,CN,Asia/Urumqi,179465,2017-07-21,41.760551,86.152313
Karamay,CN,Asia/Urumqi,260000,2018-12-06,45.584728,84.887238
Hami,CN,Asia/Urumqi,137072,2013-05-08,42.833931,93.506012
Changji,CN,Asia/Urumqi,198776,2018-12-06,44.00782,87.304611
Aral,CN,Asia/Urumqi,260000,2017-09-07,40.54184,81.265663
Altay,CN,Asia/Urumqi,139341,2015-01-03,47.84864,88.133614
Aksu,CN,Asia/Urumqi,340020,2017-07-21,41.184181,80.279213
Zunyi,CN,Asia/Shanghai,466292,2012-01-18,27.68667,106.90722
Zoucheng,CN,Asia/Shanghai,190537,2012-01-18,35.400558,116.96556
Zigong,CN,Asia/Shanghai,689961,2017-07-08,29.341619,104.77689
Zhuzhou,CN,Asia/Shanghai,709358,2018-12-06,27.83333,113.15
Zhumadian,CN,Asia/Shanghai,720000,2014-08-13,32.979439,114.02944
Shangqiu,CN,Asia/Shanghai,181218,2012-01-18,34.450001,115.65
Zhuji,CN,Asia/Shanghai,110721,2012-01-18,29.718769,120.24233
Mizhou,CN,Asia/Shanghai,109968,2014-03-06,35.99472,119.3975
Zhoukou,CN,Asia/Shanghai,377061,2015-09-06,33.633331,114.63333
Zhoucun,CN,Asia/Shanghai,122402,2012-01-18,36.816669,117.81667
Yuxi,CN,Asia/Shanghai,103829,2012-01-18,24.355,102.54222
Zhicheng,CN,Asia/Shanghai,159383,2020-02-05,30.295561,111.50472
Zhenzhou,CN,Asia/Shanghai,176006,2016-04-09,32.280338,119.16999
Zhenjiang,CN,Asia/Shanghai,632552,2019-07-15,32.210861,119.45508
Zhengzhou,CN,Asia/Shanghai,4253913,2019-02-26,34.757778,113.64861
Xinghua,CN,Asia/Shanghai,105918,2012-01-18,32.939171,119.83417
Zhaotong,CN,Asia/Shanghai,109400,2012-01-18,27.316669,103.71667
Zhaoqing,CN,Asia/Shanghai,361969,2019-03-06,23.048929,112.46091
Zhaoyuan,CN,Asia/Shanghai,120000,2018-12-06,37.364971,120.40997
Zhanjiang,CN,Asia/Shanghai,637790,2021-07-27,21.28145,110.34271
Zhangzhou,CN,Asia/Shanghai,589831,2016-07-04,24.51333,117.65556
Zhangye,CN,Asia/Shanghai,100000,2018-12-06,38.93417,100.45167
Zibo,CN,Asia/Shanghai,3129228,2014-08-14,36.790562,118.06333
Anyang,CN,Asia/Shanghai,781129,2018-12-06,36.096001,114.38278
Zhabei,CN,Asia/Shanghai,840000,2018-11-28,31.25861,121.45972
Zaozhuang,CN,Asia/Shanghai,183665,2012-01-18,34.864719,117.55417
Zaoyang,CN,Asia/Shanghai,184509,2012-01-18,32.12722,112.75417
Yuyao,CN,Asia/Shanghai,114177,2018-12-06,30.049999,121.14944
Kunshan,CN,Asia/Shanghai,1600000,2017-09-07,31.377621,120.95431
Yunfu,CN,Asia/Shanghai,2612800,2013-10-05,22.928329,112.03954
Yuncheng,CN,Asia/Shanghai,201950,2013-03-25,35.02306,110.99278
Yulin,CN,Asia/Shanghai,148485,2021-07-09,22.630501,110.14686
Yuci,CN,Asia/Shanghai,235929,2012-01-18,37.680279,112.73194
Qianjiang,CN,Asia/Shanghai,179079,2013-11-23,30.421,112.8919
Zhongxiang,CN,Asia/Shanghai,108883,2016-04-08,31.166109,112.58306
Chengzhong,CN,Asia/Shanghai,265886,2013-04-03,30.94454,113.55284
Yinchuan,CN,Asia/Shanghai,475101,2019-02-27,38.46806,106.27306
Qingzhou,CN,Asia/Shanghai,117056,2012-01-18,36.696671,118.47972
Yichun,CN,Asia/Shanghai,152169,2013-02-03,27.83333,114.4
Yichang,CN,Asia/Shanghai,476725,2020-02-05,30.714439,111.28472
Yibin,CN,Asia/Shanghai,242111,2019-12-09,28.7593,104.63994
Yantai,CN,Asia/Shanghai,719332,2017-06-29,37.47649,121.44081
Yangzhou,CN,Asia/Shanghai,539715,2013-04-21,32.397221,119.43583
Yangshuo,CN,Asia/Shanghai,300000,2010-01-11,24.780809,110.48967
Yangquan,CN,Asia/Shanghai,413394,2012-01-18,37.857498,113.56333
Yancheng,CN,Asia/Shanghai,628441,2014-04-30,33.357498,120.1573
Tongshan,CN,Asia/Shanghai,1199193,2016-03-19,34.18045,117.15707
Shangrao,CN,Asia/Shanghai,318769,2016-06-04,28.45179,117.94287
Xuchang,CN,Asia/Shanghai,1265536,2018-12-06,34.031891,113.86299
Xuanzhou,CN,Asia/Shanghai,127758,2015-07-23,30.952499,118.75528
Xiuying,CN,Asia/Shanghai,290000,2012-05-19,20.000731,110.29359
Xiulin,CN,Asia/Shanghai,122411,2015-09-25,29.716669,112.4
Xinzhou,CN,Asia/Shanghai,154003,2019-09-05,38.409168,112.73333
Xinyang,CN,Asia/Shanghai,1590668,2018-12-06,32.12278,114.06556
Xinxiang,CN,Asia/Shanghai,743601,2018-12-06,35.190331,113.80151
Xintai,CN,Asia/Shanghai,222459,2012-01-18,35.900558,117.75194
Xinpu,CN,Asia/Shanghai,392444,2015-11-08,34.59972,119.15944
Xinji,CN,Asia/Shanghai,145911,2012-01-18,37.902779,115.20361
Xining,CN,Asia/Shanghai,767531,2019-09-05,36.625542,101.75739
Xingtai,CN,Asia/Shanghai,611739,2014-09-05,37.063061,114.49417
Ankang,CN,Asia/Shanghai,132654,2019-02-11,32.68,109.01722
Xindi,CN,Asia/Shanghai,175761,2015-11-14,29.816669,113.46667
Sanshui,CN,Asia/Shanghai,153714,2012-01-18,23.15486,112.89161
Xichang,CN,Asia/Shanghai,126787,2019-07-26,27.89642,102.26341
Xiazhen,CN,Asia/Shanghai,125667,2012-01-18,34.802219,117.11167
Xiaogan,CN,Asia/Shanghai,160437,2018-12-06,30.926889,113.92221
Xianyang,CN,Asia/Shanghai,1034081,2012-01-18,34.33778,108.70261
Xiantao,CN,Asia/Shanghai,239406,2016-04-08,30.3708,113.44294
Xianning,CN,Asia/Shanghai,179494,2018-12-06,29.84347,114.32201
Zhuhai,CN,Asia/Shanghai,501199,2020-04-05,22.276939,113.56778
Xiangtan,CN,Asia/Shanghai,674189,2012-01-18,27.85,112.9
Xiangyang,CN,Asia/Shanghai,462956,2018-12-06,32.042198,112.14479
Xi'an,CN,Asia/Shanghai,6501190,2020-06-10,34.258331,108.92861
Xiamen,CN,Asia/Shanghai,3531347,2019-02-27,24.47979,118.08187
Wuzhou,CN,Asia/Shanghai,265846,2021-06-09,23.480539,111.28848
Wuxue,CN,Asia/Shanghai,220661,2014-12-02,29.85058,115.5525
Wuxi,CN,Asia/Shanghai,3543719,2019-09-05,31.568871,120.28857
Dongyang,CN,Asia/Shanghai,130387,2012-01-18,29.26778,120.22528
Changde,CN,Asia/Shanghai,517780,2020-11-01,29.032049,111.69844
Wuhu,CN,Asia/Shanghai,507524,2014-11-11,31.33728,118.37351
Wuhan,CN,Asia/Shanghai,9785388,2019-09-05,30.58333,114.26667
Wuhai,CN,Asia/Shanghai,218427,2013-08-05,39.684422,106.81583
Wuda,CN,Asia/Shanghai,129922,2012-01-18,39.499439,106.71167
Wenzhou,CN,Asia/Shanghai,865672,2020-11-01,27.99942,120.66682
Tianfu,CN,Asia/Shanghai,115370,2019-09-04,37.26366,122.05228
Wenchang,CN,Asia/Shanghai,115000,2017-09-12,19.6157,110.74894
